gef_id,project_title,project_url,doc_title,doc_url,doc_type,country
10648,Building capacities in Burundi to implement the Enhanced Transparency Framework under the Paris Agreement,https://www.thegef.org/projects-operations/projects/10648,CEO Approval,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/304e4a5d-a0d8-ea11-a813-000d3a5c09ae_CEOEndorsement.pdf,CEO Endorsement,Burundi
10648,Building capacities in Burundi to implement the Enhanced Transparency Framework under the Paris Agreement,https://www.thegef.org/projects-operations/projects/10648,GEFSEC Review,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/304e4a5d-a0d8-ea11-a813-000d3a5c09ae_ReviewSheet_PIF.pdf,Project Identification Form,Burundi
10648,Building capacities in Burundi to implement the Enhanced Transparency Framework under the Paris Agreement,https://www.thegef.org/projects-operations/projects/10648,PIF,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/304e4a5d-a0d8-ea11-a813-000d3a5c09ae_PIF.pdf,Project Identification Form,Burundi
10594,Burundi Landscape Restoration and Resilience Project,https://www.thegef.org/projects-operations/projects/10594,CEO Endorsement/Approval Review Sheet Document,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/d78e1a4a-2297-ea11-a811-000d3a5c09ae_ReviewSheet_CEOEndorsement.pdf,CEO Endorsement,Burundi
10594,Burundi Landscape Restoration and Resilience Project,https://www.thegef.org/projects-operations/projects/10594,10594 Portal Entry,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/d78e1a4a-2297-ea11-a811-000d3a5c09ae/Roadmap/FSPCEOEndorsementdocument_10594%20Portal%20Entry.pdf,CEO Endorsement,Burundi
10594,Burundi Landscape Restoration and Resilience Project,https://www.thegef.org/projects-operations/projects/10594,10594-P171745-P160613-2022-PIR-WB-Burundi,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/d78e1a4a-2297-ea11-a811-000d3a5c09ae/PIR/ProjectImplementationReportPIR_10594-P171745-P160613-2022-PIR-WB-Burundi.pdf,Project Implementation Report,Burundi
10594,Burundi Landscape Restoration and Resilience Project,https://www.thegef.org/projects-operations/projects/10594,10594-P171745-P160613-2023-PIR-WB-Burundi,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/d78e1a4a-2297-ea11-a811-000d3a5c09ae/PIR/ProjectImplementationReportPIR_10594-P171745-P160613-2023-PIR-WB-Burundi.pdf,Project Implementation Report,Burundi
10594,Burundi Landscape Restoration and Resilience Project,https://www.thegef.org/projects-operations/projects/10594,10594_Burundi_CEO_Child Project_Circulation letter,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/d78e1a4a-2297-ea11-a811-000d3a5c09ae/Roadmap/CouncilNotificationLetterofCEOEndorsementofaFSP_10594_Burundi_CEO_Child%20Project_Circulation%20letter.02.12.2021doc.pdf,CEO Endorsement,Burundi
10594,Burundi Landscape Restoration and Resilience Project,https://www.thegef.org/projects-operations/projects/10594,CEO Endorsement Letter,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/d78e1a4a-2297-ea11-a811-000d3a5c09ae_CEOEndorsement.pdf,CEO Endorsement,Burundi
10594,Burundi Landscape Restoration and Resilience Project,https://www.thegef.org/projects-operations/projects/10594,ID10594_PID ISDS P171745 Apr 30 (2),https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/d78e1a4a-2297-ea11-a811-000d3a5c09ae/Roadmap/WBsPCNPIDPADISDSDecisionMeetingMinute_ID10594_PID%20ISDS%20P171745%20Apr%2030%20%282%29.pdf,NA,Burundi
10594,Burundi Landscape Restoration and Resilience Project,https://www.thegef.org/projects-operations/projects/10594,TE,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/d78e1a4a-2297-ea11-a811-000d3a5c09ae_TE.pdf,Terminal Evaluation,Burundi
10278,Support the Shift to Electric Mobility in Burundi,https://www.thegef.org/projects-operations/projects/10278,10278-PIR-UNEP-2025-Burundi E-mobility,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/482dac1d-a092-e911-a83d-000d3a375888/PIR/ProjectImplementationReportPIR_10278-PIR-UNEP-2025-Burundi%20E-mobility.pdf,Project Implementation Report,Burundi
10278,Support the Shift to Electric Mobility in Burundi,https://www.thegef.org/projects-operations/projects/10278,1st PIR Report,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/482dac1d-a092-e911-a83d-000d3a375888_1st%20PIR.pdf,Project Implementation Report,Burundi
10278,Support the Shift to Electric Mobility in Burundi,https://www.thegef.org/projects-operations/projects/10278,CEO Endorsement/Approval Review Sheet Document,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/482dac1d-a092-e911-a83d-000d3a375888_ReviewSheet_CEOEndorsement.pdf,CEO Endorsement,Burundi
10278,Support the Shift to Electric Mobility in Burundi,https://www.thegef.org/projects-operations/projects/10278,CEO endorsement document,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/482dac1d-a092-e911-a83d-000d3a375888_CEOEndorsement.pdf,CEO Endorsement,Burundi
10099,Landscape restoration for increase resilience in urban and peri-urban areas of Bujumbura,https://www.thegef.org/projects-operations/projects/10099,10099_Screen,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/661cb0a3-52c8-e811-813a-3863bb3c4538_STAPReview.pdf,NA,Burundi
10099,Landscape restoration for increase resilience in urban and peri-urban areas of Bujumbura,https://www.thegef.org/projects-operations/projects/10099,CEO Endorsement/Approval Review Sheet Document,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/661cb0a3-52c8-e811-813a-3863bb3c4538_ReviewSheet_CEOEndorsement.pdf,CEO Endorsement,Burundi
10099,Landscape restoration for increase resilience in urban and peri-urban areas of Bujumbura,https://www.thegef.org/projects-operations/projects/10099,FSP CEO endorsement document,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/661cb0a3-52c8-e811-813a-3863bb3c4538_CEOEndorsement.pdf,CEO Endorsement,Burundi
10099,Landscape restoration for increase resilience in urban and peri-urban areas of Bujumbura,https://www.thegef.org/projects-operations/projects/10099,GEFSEC Review,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/661cb0a3-52c8-e811-813a-3863bb3c4538_ReviewSheet_PIF.pdf,Project Identification Form,Burundi
10099,Landscape restoration for increase resilience in urban and peri-urban areas of Bujumbura,https://www.thegef.org/projects-operations/projects/10099,PIF,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/661cb0a3-52c8-e811-813a-3863bb3c4538_PIF.pdf,Project Identification Form,Burundi
10099,Landscape restoration for increase resilience in urban and peri-urban areas of Bujumbura,https://www.thegef.org/projects-operations/projects/10099,_PIF_ID10099,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/661cb0a3-52c8-e811-813a-3863bb3c4538/Roadmap/FSPPIFdocument__PIF_ID10099.pdf,Project Identification Form,Burundi
10099,Landscape restoration for increase resilience in urban and peri-urban areas of Bujumbura,https://www.thegef.org/projects-operations/projects/10099,_RS_ID10099 (1),https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/661cb0a3-52c8-e811-813a-3863bb3c4538/Roadmap/GEFSECreviewsheet__RS_ID10099%20%281%29.pdf,NA,Burundi
9178,Food-IAP: Support for Sustainable Food Production and Enhancement of Food Security and Climate Resilience in  Burundi's Highlands,https://www.thegef.org/projects-operations/projects/9178,8th PIR Report,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/a7b7f34b-df7c-e811-8124-3863bb2e1360_8th%20PIR.pdf,Project Implementation Report,Burundi
9178,Food-IAP: Support for Sustainable Food Production and Enhancement of Food Security and Climate Resilience in  Burundi's Highlands,https://www.thegef.org/projects-operations/projects/9178,CEO Endorsement Request Document revised,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Multi%20Focal%20Area/Burundi%20-%20%289178%29%20-%20Food-IAP-%20Support%20for%20Sustainable%20Food%20Production/03-28-17_CEO_Endorsement_Request_Document_revised.pdf,CEO Endorsement,Burundi
9178,Food-IAP: Support for Sustainable Food Production and Enhancement of Food Security and Climate Resilience in  Burundi's Highlands,https://www.thegef.org/projects-operations/projects/9178,GEFID9178_2021PIR_FAO_Burundi_RAF,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/a7b7f34b-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_GEFID91782021PIRFAOBurundiRAF.pdf,Project Implementation Report,Burundi
9178,Food-IAP: Support for Sustainable Food Production and Enhancement of Food Security and Climate Resilience in  Burundi's Highlands,https://www.thegef.org/projects-operations/projects/9178,GEFID9178_2022PIR_FAO_Burundi_RAF,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/a7b7f34b-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_GEFID91782022PIRFAOBurundiRAF.pdf,Project Implementation Report,Burundi
9178,Food-IAP: Support for Sustainable Food Production and Enhancement of Food Security and Climate Resilience in  Burundi's Highlands,https://www.thegef.org/projects-operations/projects/9178,GEFID9178_2023PIR_FAO_Burundi,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/a7b7f34b-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_GEFID91782023PIRFAOBurundi.pdf,Project Implementation Report,Burundi
9178,Food-IAP: Support for Sustainable Food Production and Enhancement of Food Security and Climate Resilience in  Burundi's Highlands,https://www.thegef.org/projects-operations/projects/9178,GEFID9178_MTR Executive Summary_FAO_Burundi_English,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/a7b7f34b-df7c-e811-8124-3863bb2e1360/MTR/MidtermReviewMTR_GEFID9178MTR%20Executive%20SummaryFAOBurundiEnglish.pdf,Mid-Term Review,Burundi
9178,Food-IAP: Support for Sustainable Food Production and Enhancement of Food Security and Climate Resilience in  Burundi's Highlands,https://www.thegef.org/projects-operations/projects/9178,GEFID9879_Core Indicators MTR_FAO_Burundi,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/a7b7f34b-df7c-e811-8124-3863bb2e1360/MTR/MidtermReviewMTR_GEFID9879Core%20Indicators%20MTRFAOBurundi.docx,Mid-Term Review,Burundi
9178,Food-IAP: Support for Sustainable Food Production and Enhancement of Food Security and Climate Resilience in  Burundi's Highlands,https://www.thegef.org/projects-operations/projects/9178,GEFID_9178_2025PIR_FAO_Burundi,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/a7b7f34b-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_GEFID91782025PIRFAOBurundi.xlsx,Project Implementation Report,Burundi
9178,Food-IAP: Support for Sustainable Food Production and Enhancement of Food Security and Climate Resilience in  Burundi's Highlands,https://www.thegef.org/projects-operations/projects/9178,GEFID_9178_MTR_FAO_Burundi_French,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/a7b7f34b-df7c-e811-8124-3863bb2e1360/MTR/MidtermReviewMTR_GEFID9178MTRFAOBurundiFrench.pdf,Mid-Term Review,Burundi
9178,Food-IAP: Support for Sustainable Food Production and Enhancement of Food Security and Climate Resilience in  Burundi's Highlands,https://www.thegef.org/projects-operations/projects/9178,PPG Request Document SC,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Multi%20Focal%20Area/Burundi%20-%20%289178%29%20-%20Support%20for%20Sustainable%20Food%20Production%20and%20Enhanc/07-01-15_PPG_Request_Document_SC.pdf,NA,Burundi
9178,Food-IAP: Support for Sustainable Food Production and Enhancement of Food Security and Climate Resilience in  Burundi's Highlands,https://www.thegef.org/projects-operations/projects/9178,Project Document PAD revised,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Multi%20Focal%20Area/Burundi%20-%20%289178%29%20-%20Food-IAP-%20Support%20for%20Sustainable%20Food%20Production/03-28-16_Project_Document_PAD_revised.pdf,Project Document,Burundi
9178,Food-IAP: Support for Sustainable Food Production and Enhancement of Food Security and Climate Resilience in  Burundi's Highlands,https://www.thegef.org/projects-operations/projects/9178,ProjectImplementationReportPIR_9178_2019PIR_FAO_Burundi,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/a7b7f34b-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_ProjectImplementationReportPIR_9178_2019PIR_FAO_Burundi.pdf,Project Implementation Report,Burundi
9178,Food-IAP: Support for Sustainable Food Production and Enhancement of Food Security and Climate Resilience in  Burundi's Highlands,https://www.thegef.org/projects-operations/projects/9178,Review Sheet (PDF),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Multi%20Focal%20Area/Burundi%20-%20%289178%29%20-%20Food-IAP-%20Support%20for%20Sustainable%20Food%20Production/9178-2017-03-09-161230-GEFReviewSheetGEF61.pdf,Review Sheet,Burundi
9056,Promotion of Small Hydro Power (SHP) for Productive Use and Energy Services,https://www.thegef.org/projects-operations/projects/9056,8th PIR Report,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/dae2fa45-df7c-e811-8124-3863bb2e1360_8th%20PIR.pdf,Project Implementation Report,Burundi
9056,Promotion of Small Hydro Power (SHP) for Productive Use and Energy Services,https://www.thegef.org/projects-operations/projects/9056,9056_2022_PIR_UNIDO_Burundi,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/dae2fa45-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_90562022PIRUNIDOBurundi.pdf,Project Implementation Report,Burundi
9056,Promotion of Small Hydro Power (SHP) for Productive Use and Energy Services,https://www.thegef.org/projects-operations/projects/9056,9056_2023_PIR_UNIDO_Burundi,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/dae2fa45-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_90562023PIRUNIDOBurundi.pdf,Project Implementation Report,Burundi
9056,Promotion of Small Hydro Power (SHP) for Productive Use and Energy Services,https://www.thegef.org/projects-operations/projects/9056,9056_PIR SHP Burindi FY24_final,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/dae2fa45-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_9056PIR%20SHP%20Burindi%20FY24final.pdf,Project Implementation Report,Burundi
9056,Promotion of Small Hydro Power (SHP) for Productive Use and Energy Services,https://www.thegef.org/projects-operations/projects/9056,PIF Document for WPI (Revised),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20%289056%29%20-%20Promotion%20of%20Small%20Hydro%20Power%20%28SHP%29%20for%20Productiv/GEF_6_UNIDO_PIF_Burndi_9056_Resubmission.pdf,Project Identification Form,Burundi
9056,Promotion of Small Hydro Power (SHP) for Productive Use and Energy Services,https://www.thegef.org/projects-operations/projects/9056,Project Document for CEO Approval (Revised),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20%289056%29%20-%20Promotion%20of%20Small%20Hydro%20Power%20%28SHP%29%20for%20Productiv/UNIDO_GEF_6_CCM_Burundi_MSP_9056_Resubmission.pdf,Project Document,Burundi
9056,Promotion of Small Hydro Power (SHP) for Productive Use and Energy Services,https://www.thegef.org/projects-operations/projects/9056,Project Review Sheet,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20%289056%29%20-%20Promotion%20of%20Small%20Hydro%20Power%20%28SHP%29%20for%20Productiv/9056-2015-03-26-173042-GEFReviewSheetGEF61.pdf,Review Sheet,Burundi
9056,Promotion of Small Hydro Power (SHP) for Productive Use and Energy Services,https://www.thegef.org/projects-operations/projects/9056,"SHP Burindi, Workplan 2024-25 and PSC minutes French",https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/dae2fa45-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_SHP%20Burindi%20Workplan%202024-25%20and%20PSC%20minutes%20French.pdf,Project Implementation Report,Burundi
8010,Natural Landscapes Rehabilitation and Climate Change Adaptation in the Region of Mumirwa in Bujumbura and Mayor of Bujumbura through a Farmer Field School Approach,https://www.thegef.org/projects-operations/projects/8010,6th PIR Report,https://publicpartnershipdata.azureedge.net/gef/GEFProjectVersions/4796fc3f-df7c-e811-8124-3863bb2e1360_6th%20PIR.pdf,Project Implementation Report,Burundi
8010,Natural Landscapes Rehabilitation and Climate Change Adaptation in the Region of Mumirwa in Bujumbura and Mayor of Bujumbura through a Farmer Field School Approach,https://www.thegef.org/projects-operations/projects/8010,8010_2020PIR_FAO_Burundi_RAF,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/4796fc3f-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_8010_2020PIR_FAO_Burundi_RAF.pdf,Project Implementation Report,Burundi
8010,Natural Landscapes Rehabilitation and Climate Change Adaptation in the Region of Mumirwa in Bujumbura and Mayor of Bujumbura through a Farmer Field School Approach,https://www.thegef.org/projects-operations/projects/8010,GEFID8010_2021PIR_FAO_Burundi_RAF,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/4796fc3f-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_GEFID80102021PIRFAOBurundiRAF.pdf,Project Implementation Report,Burundi
8010,Natural Landscapes Rehabilitation and Climate Change Adaptation in the Region of Mumirwa in Bujumbura and Mayor of Bujumbura through a Farmer Field School Approach,https://www.thegef.org/projects-operations/projects/8010,GEFID8010_2022PIR_FAO_Burundi_RAF,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/4796fc3f-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_GEFID80102022PIRFAOBurundiRAF.pdf,Project Implementation Report,Burundi
8010,Natural Landscapes Rehabilitation and Climate Change Adaptation in the Region of Mumirwa in Bujumbura and Mayor of Bujumbura through a Farmer Field School Approach,https://www.thegef.org/projects-operations/projects/8010,GEFID8010_2023PIR_FAO_Burundi,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/4796fc3f-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_GEFID80102023PIRFAOBurundi.pdf,Project Implementation Report,Burundi
8010,Natural Landscapes Rehabilitation and Climate Change Adaptation in the Region of Mumirwa in Bujumbura and Mayor of Bujumbura through a Farmer Field School Approach,https://www.thegef.org/projects-operations/projects/8010,GEFID8010_2025PIR_FAO_Burundi,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/4796fc3f-df7c-e811-8124-3863bb2e1360/PIR/ProjectImplementationReportPIR_GEFID80102025PIRFAOBurundi.xlsx,Project Implementation Report,Burundi
8010,Natural Landscapes Rehabilitation and Climate Change Adaptation in the Region of Mumirwa in Bujumbura and Mayor of Bujumbura through a Farmer Field School Approach,https://www.thegef.org/projects-operations/projects/8010,GEFID_8010_MTR Executive Summary_FAO_Burundi_English,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/4796fc3f-df7c-e811-8124-3863bb2e1360/MTR/MidtermReviewMTR_GEFID8010MTR%20Executive%20SummaryFAOBurundiEnglish.pdf,Mid-Term Review,Burundi
8010,Natural Landscapes Rehabilitation and Climate Change Adaptation in the Region of Mumirwa in Bujumbura and Mayor of Bujumbura through a Farmer Field School Approach,https://www.thegef.org/projects-operations/projects/8010,GEFID_8010_MTR_FAO_Burundi_French,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/4796fc3f-df7c-e811-8124-3863bb2e1360/MTR/MidtermReviewMTR_GEFID8010MTRFAOBurundiFrench.pdf,Mid-Term Review,Burundi
8010,Natural Landscapes Rehabilitation and Climate Change Adaptation in the Region of Mumirwa in Bujumbura and Mayor of Bujumbura through a Farmer Field School Approach,https://www.thegef.org/projects-operations/projects/8010,PIF Document for WPI (Revised),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20%288010%29%20-%20Natural%20Landscapes%20Rehabilitation%20and%20Climate%20Chan/ID8010_Burundi_LDCF_PIF_resubmission__agency_fee_included__Feb_08_2017_clean.pdf,Project Identification Form,Burundi
8010,Natural Landscapes Rehabilitation and Climate Change Adaptation in the Region of Mumirwa in Bujumbura and Mayor of Bujumbura through a Farmer Field School Approach,https://www.thegef.org/projects-operations/projects/8010,Project Review Sheet,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20%288010%29%20-%20Natural%20Landscapes%20Rehabilitation%20and%20Climate%20Chan/8010-2015-07-01-153627-GEFReviewSheetGEF52.pdf,Review Sheet,Burundi
8010,Natural Landscapes Rehabilitation and Climate Change Adaptation in the Region of Mumirwa in Bujumbura and Mayor of Bujumbura through a Farmer Field School Approach,https://www.thegef.org/projects-operations/projects/8010,STAP Review (PDF),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20%288010%29%20-%20Natural%20Landscapes%20Rehabilitation%20and%20Climate%20Chan/8010-2017-05-12-174403-STAPReviewAgency.pdf,NA,Burundi
4990,Community Disaster Risk Management in Burundi,https://www.thegef.org/projects-operations/projects/4990,Council Notification Letter,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20%284990%29%20-%20Community%20Disaster%20Risk%20Management%20in%20Burundi/ID4990__Council_Notification_letter.pdf,NA,Burundi
4990,Community Disaster Risk Management in Burundi,https://www.thegef.org/projects-operations/projects/4990,PIF Document for WPI (Revised),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20%284990%29%20-%20Community%20disaster%20risk%20management%20in%20Burundi/8-3-12%20%20ID4990%20%20Resubmission_Burundi_LDCF_8June2012.pdf,Project Identification Form,Burundi
4990,Community Disaster Risk Management in Burundi,https://www.thegef.org/projects-operations/projects/4990,PPG Document (Revised),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20%284990%29%20-%20Community%20Disaster%20Risk%20Management%20in%20Burundi/Re-submission%204922%20Burundi%20Risks%20Management%20_PPG%20-August%202012.pdf,NA,Burundi
4990,Community Disaster Risk Management in Burundi,https://www.thegef.org/projects-operations/projects/4990,Project Document (for CEO Endorsement),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20%284990%29%20-%20Community%20Disaster%20Risk%20Management%20in%20Burundi/Resubmission_-PIMS4922-Burundi-CBEWS_PRODOC-29_August_2014.pdf,CEO Endorsement,Burundi
4990,Community Disaster Risk Management in Burundi,https://www.thegef.org/projects-operations/projects/4990,Request for CEO Endorsement - rev,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20%284990%29%20-%20Community%20Disaster%20Risk%20Management%20in%20Burundi/ID4990__Resubmission_CEO_Endorsement_4922_Burundi__20Oct2014.pdf,CEO Endorsement,Burundi
4990,Community Disaster Risk Management in Burundi,https://www.thegef.org/projects-operations/projects/4990,Review Sheet,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20%284990%29%20-%20Community%20disaster%20risk%20management%20in%20Burundi/4990-2012-05-22-140103-GEFReviewSheetGEF5.rtf,Review Sheet,Burundi
4990,Community Disaster Risk Management in Burundi,https://www.thegef.org/projects-operations/projects/4990,2019-GEF-PIR-PIMS4922-GEFID4990,https://undpgefpims.org/attachments/4922/213670/1729623/1744830/2019-GEF-PIR-PIMS4922-GEFID4990.docx,Project Implementation Report,Burundi
4133,SPWA-CC: Energy Efficiency Project,https://www.thegef.org/projects-operations/projects/4133,Endorsement Letter from Government,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20%284133%29%20-%20%20Energy%20Efficiency%20Project/12-17-09%20Endorsment%20letter.pdf,NA,Burundi
4133,SPWA-CC: Energy Efficiency Project,https://www.thegef.org/projects-operations/projects/4133,PIF Document for WPI (Revised),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20%284133%29%20-%20%20SPWA-CC%20Energy%20Efficiency%20Project/PIF%20Burundi_GEF_EE_Program-1-25-10-Clean.docx,Project Identification Form,Burundi
4133,SPWA-CC: Energy Efficiency Project,https://www.thegef.org/projects-operations/projects/4133,STAP Review,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20%284133%29%20-%20%20SPWA-CC%20Energy%20Efficiency%20Project/STAP%20Review.pdf,NA,Burundi
3701,Enhancing Climate Risk Management and Adaptation in Burundi (ECRAMB),https://www.thegef.org/projects-operations/projects/3701,PCR Burundi,https://publicpartnershipdata.azureedge.net/gef/GEFDocuments/a06170ca-de7c-e811-8124-3863bb2e1360/TE/TerminalEvaluationTE_PCR%20Burundi.pdf,Terminal Evaluation,Burundi
3701,Enhancing Climate Risk Management and Adaptation in Burundi (ECRAMB),https://www.thegef.org/projects-operations/projects/3701,PIF Document for WPI (Revised),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20%283701%29%20-%20Enhancing%20Climate%20Risk%20Management%20and%20Adaptation%20i/06-24-2010%20ID3701%20-%20Revised%20PIF%20.doc,Project Identification Form,Burundi
3701,Enhancing Climate Risk Management and Adaptation in Burundi (ECRAMB),https://www.thegef.org/projects-operations/projects/3701,PPG Document (Revised),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20%283701%29%20-%20Enhancing%20Climate%20Risk%20Management%20and%20Adaptation%20i/06-24-2010%20ID3701%20-%20%20revised%20PPG.pdf,NA,Burundi
2466,Préparation du Plan d’Action National d’Adaptation du Burundi aux changements climatiques,https://www.thegef.org/projects-operations/projects/2466,NAPA Report,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20Climate%20Change%20Enabling%20Activity%20%28Additional%20Financing%20for%20Capacity%20Building%20in%20Priority%20Areas%29/NAPA%20Final%20Report.pdf,NA,Burundi
2466,Préparation du Plan d’Action National d’Adaptation du Burundi aux changements climatiques,https://www.thegef.org/projects-operations/projects/2466,Project Document for CEO Approval (Revised),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/NAPA/Burundi%20-%20NAPA%20Revised/BURUNDI%20NAPA%20Revised%20Proposal%20-%2023%20April%202004.doc,Project Document,Burundi
1001,Climate Change Enabling Activity (Additional Financing for Capacity Building in Priority Areas),https://www.thegef.org/projects-operations/projects/1001,EA Proposal (revised),https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20Climate%20Change%20Enabling%20Activity%20%28Additional%20Financing%20for%20Capacity%20Building%20in%20Priority%20Areas%29/Burundi%20CCEAII%20Feb01%20revised.8-13-02.doc,NA,Burundi
1001,Climate Change Enabling Activity (Additional Financing for Capacity Building in Priority Areas),https://www.thegef.org/projects-operations/projects/1001,EA proposal,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20Climate%20Change%20Enabling%20Activity%20%28Additional%20Financing%20for%20Capacity%20Building%20in%20Priority%20Areas%29,NA,Burundi
521,Preparation of First National Communication to  UNFCCC,https://www.thegef.org/projects-operations/projects/521,First National Communication to UNFCCC,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20Climate%20Change%20Enabling%20Activity%20%28Additional%20Financing%20for%20Capacity%20Building%20in%20Priority%20Areas%29/First%20National%20Communication%20to%20UNFCCC.pdf,NA,Burundi
521,Preparation of First National Communication to  UNFCCC,https://www.thegef.org/projects-operations/projects/521,Project Proposal,https://publicpartnershipdata.azureedge.net/gef/PMISGEFDocuments/Climate%20Change/Burundi%20-%20Climate%20Change%20Enabling%20Activity%20%28Additional%20Financing%20for%20Capacity%20Building%20in%20Priority%20Areas%29/Project%20proposal%20-%20EA%20preparation%20of%20communication%20to%20UNFCCC.pdf,NA,Burundi
